"Mandarina", 16.02, 900
"Champignon", 3585.03, 103
"Lima", 1252.48, 228
"Kinoto", 30.49, 168
"Lima", 1362.63, 216
"Pepino", 34.28, 520
"Higo", 2535.52, 96
"Zanahoria", 28.10, 576
"Pera", 151.79, 880
"Frutilla", 286.56, 270
"Durazno", 149.68, 696
"Tomate", 723.57, 963
"Banana", 65.48, 1040
"Banana", 67.00, 1040
"Limon", 284.59, 784
"Lechuga", 26.96, 873
"Lechuga", 35.43, 855
"Espárrago", 625.89, 208
"Caqui", 819.47, 106
"Limon", 309.31, 588
"Ajo", 923.03, 114
"Mandarina", 14.14, 1000
"Zuccini", 103.25, 654
"Pomelo", 27.42, 792
"Zuccini", 92.78, 594
"Naranja", 23.18, 950
"Durazno", 262.05, 872
"Naranja", 11.63, 920
"Zanahoria", 20.53, 720
"Espárrago", 681.83, 204
"Kiwi", 432.22, 320
"Mandarina", 21.38, 930
"Kinoto", 39.79, 184
"Banana", 71.05, 1170
"TomCherry", 526.34, 174
"Zuccini", 92.24, 636
"Rabanito", 229.40, 288
"Mandarina", 18.27, 1000
"Ciruela", 994.88, 1026
"Pera", 154.99, 1180
"Pepino", 43.63, 515
"Espárrago", 625.57, 194
"Lechuga", 38.91, 846
"Lechuga", 40.36, 972
"Papa", 20.51, 870
"Champignon", 3611.32, 101
"Berenjena", 57.06, 672
"Caqui", 865.90, 102
"Lechuga", 39.02, 990
"Durazno", 140.00, 688
"Lima", 1386.32, 164
"Calabaza", 15.36, 728
"Kinoto", 20.12, 164
"Lima", 1242.17, 196
"Pomelo", 42.46, 882
"Coliflor", 30.58, 470
"Frambuesa", 2089.63, 87
"Pepino", 26.18, 600
"Acelga", 23.91, 810
"Batata", 19.95, 1010
"Apio", 56.80, 288
"Champignon", 3598.49, 114
"Frambuesa", 2092.17, 111
"Tomate", 754.97, 981
"Frutilla", 287.38, 315
"Caqui", 877.79, 109
"Choclo", 65.35, 336
"Ajo", 882.06, 112
"Kinoto", 36.25, 160
"TomCherry", 543.67, 170
"Durazno", 258.73, 784
"Naranja", 14.14, 820
"Banana", 50.96, 960
"Calabaza", 14.70, 648
"Durazno", 288.55, 736
"Melón", 116.59, 340
"Brócoli", 338.86, 452
"Higo", 2490.80, 86
"Higo", 2475.64, 86
"Pera", 140.26, 1130
"Palta", 495.58, 535
"Palta", 462.57, 490
"Durazno", 140.76, 824
"Mandarina", 35.09, 1000
"Espárrago", 669.14, 184
"Lima", 1017.83, 188
"Zanahoria", 41.13, 630
"Berenjena", 51.15, 570
"Kinoto", 40.88, 170
"Palta", 508.04, 410
"Espárrago", 620.92, 216
"Cebolla", 53.12, 784
"Alcachofa", 140.26, 297
"Caqui", 805.27, 101
"Pepino", 42.19, 465
"Acelga", 18.83, 1017
"Brócoli", 378.68, 400
"Calabaza", 20.22, 904
"Rabanito", 223.28, 312
"Melón", 108.11, 412
"Sandía", 61.87, 828
"Batata", 16.05, 1200
"Zanahoria", 33.01, 606
"Lima", 1270.95, 234
"Lechuga", 33.72, 936
"Banana", 56.54, 890
"Espárrago", 634.04, 226
"Naranja", 12.23, 1090
"Limon", 325.52, 763
"Champignon", 3524.37, 97
"Palta", 468.66, 455
"Cereza", 1003.49, 176
"Champignon", 3469.96, 92
"Uva", 698.87, 294
"Kinoto", 33.09, 234
"Durazno", 134.23, 896
"Cebolla", 62.68, 880
"Tomate", 816.97, 1044
"Alcachofa", 125.97, 318
"Naranja", 10.86, 1090
"Batata", 21.78, 1200
"Coliflor", 28.83, 460
"Durazno", 268.23, 832
"Ciruela", 991.26, 765
"Melón", 113.43, 368
"Zanahoria", 38.14, 684
"Espárrago", 626.08, 178
"Mandarina", 17.55, 920
"Pepino", 33.32, 420
"Durazno", 280.32, 920
"TomCherry", 542.96, 170
"Calabaza", 20.22, 648
"Rabanito", 226.65, 267
"Uva", 706.91, 258
"Zuccini", 94.69, 678
"Rabanito", 244.22, 309
"Repollo", 4.25, 742
"Ciruela", 1009.76, 756
"Higo", 2438.88, 115
"Sandía", 71.21, 999
"Champignon", 3697.69, 118
"Mandarina", 18.89, 830
"Sandía", 52.83, 1017
"Durazno", 174.53, 640
"Calabaza", 22.11, 848
"Alcachofa", 130.71, 336
"Cereza", 980.77, 212
"Lima", 1289.20, 234
"Palta", 1145.96, 444
"Durazno", 133.66, 792
"Pera", 153.22, 880
"Lima", 1232.13, 224
"Higo", 2453.40, 118
"Limon", 353.36, 609
"Uva", 718.86, 240
"Higo", 2535.53, 91
"Lima", 1011.76, 224
"Berenjena", 60.88, 636
"Morrón", 2971.72, 606
"Durazno", 287.40, 888
"Pepino", 34.45, 470
"TomCherry", 550.31, 184
"Naranja", 10.79, 810
"Coliflor", 19.84, 550
"Limon", 330.05, 840
"Champignon", 3556.47, 104
"Choclo", 43.68, 297
"Lima", 1085.13, 166
"Tomate", 758.39, 801
"Coliflor", 33.23, 485
"Naranja", 16.78, 840
"Naranja", 6.42, 1060
"Mandarina", 20.68, 940
"Acelga", 16.54, 954
"Kinoto", 40.61, 164
"Kiwi", 411.73, 456
"Rabanito", 212.17, 315
"Coliflor", 15.37, 475
"Papa", 20.97, 990
"Kinoto", 28.26, 160
"Durazno", 262.21, 696
"Papa", 26.33, 970
"Repollo", 4.49, 805
"Sandía", 65.43, 783
"Pepino", 39.21, 445
"Lechuga", 43.48, 864
"Pepino", 27.73, 505
"Ajo", 885.61, 102
"Palta", 1160.95, 388
"Durazno", 149.48, 728
"Acelga", 18.73, 756
"Uva", 730.61, 315
"Lima", 987.37, 212
"Naranja", 17.20, 1080
"Lima", 1237.88, 172
"Brócoli", 332.40, 360
"Zuccini", 85.83, 576
"Ajo", 866.25, 109
"Frutilla", 297.25, 252
"Ciruela", 971.63, 1044
"Papa", 11.32, 950
"Lima", 1390.34, 196
"Frambuesa", 2020.19, 96
"Melón", 97.52, 336
"Higo", 2410.33, 116
"Mandarina", 13.72, 970
"Tomate", 737.24, 999
"Kiwi", 449.40, 408
"Melón", 90.43, 456
"Batata", 12.51, 1190
"Manzana", 160.14, 890
"Morrón", 2925.39, 666
"Limon", 308.53, 665
"Lima", 1227.50, 198
"Cebolla", 72.91, 728
"Lima", 1230.82, 226
"Cereza", 952.39, 234
"Champignon", 3628.89, 92
"Alcachofa", 130.82, 318
"Rabanito", 230.97, 270
"Champignon", 3538.66, 115
"Durazno", 160.80, 880
"Uva", 705.12, 312
"Durazno", 261.64, 760
"Durazno", 147.69, 824
"Zanahoria", 35.37, 696
"Cebolla", 69.64, 864
"Lima", 1016.26, 182
"Sandía", 64.84, 873
"Rabanito", 207.81, 327
"Durazno", 139.89, 720
"Manzana", 148.01, 1200
"Banana", 71.24, 880
"Naranja", 20.78, 1080
"Sandía", 52.08, 1080
"Durazno", 177.03, 824
"Acelga", 13.39, 1062
"Zanahoria", 30.27, 690
"Pera", 136.01, 930
"Higo", 2452.01, 113
"Ciruela", 1011.79, 981
"Mandarina", 33.84, 1160
"Mandarina", 22.51, 840
"Kiwi", 435.67, 400
"Melón", 90.26, 416
"Melón", 96.69, 328
"Choclo", 55.36, 300
"Pepino", 38.09, 590
"Durazno", 180.79, 640
"Uva", 719.95, 276
"Banana", 59.69, 860
"Espárrago", 665.86, 240
"Naranja", 21.24, 1160
"Zanahoria", 32.48, 510
"Pepino", 34.81, 600
"Palta", 1185.87, 384
"Pera", 154.13, 870
"Pomelo", 35.74, 846
"Banana", 61.69, 1100
"Alcachofa", 148.32, 270
"Lima", 1390.63, 214
"Repollo", 4.55, 791
"Apio", 68.61, 318
"Kiwi", 411.89, 396
"TomCherry", 550.46, 184
"Berenjena", 54.66, 720
"Pomelo", 46.24, 747
"Coliflor", 30.57, 570
"Zanahoria", 31.92, 528
"Lima", 1058.54, 192
"Calabaza", 20.94, 704
"Morrón", 3044.94, 714
"Durazno", 178.49, 912
"Cereza", 1042.85, 180
"Durazno", 277.42, 848
"Pera", 173.07, 1170
"Palta", 1093.88, 472
"Cebolla", 60.85, 880
"Mandarina", 15.16, 960
"Morrón", 2969.63, 600
"Manzana", 141.45, 1070
"Cereza", 1002.23, 184
"Morrón", 2886.33, 504
"Calabaza", 21.00, 784
"Naranja", 13.00, 960
"Espárrago", 694.46, 200
"Pepino", 39.96, 405
"Kiwi", 457.73, 340
"Zanahoria", 29.03, 624
"Champignon", 3448.12, 95
"Sandía", 57.89, 828
"Melón", 79.95, 448
"Banana", 67.61, 1170
"Durazno", 124.95, 888
"Banana", 67.52, 840
"Palta", 1136.19, 428
"Mandarina", 13.06, 1110
"Durazno", 147.33, 760
"Naranja", 14.74, 910
"Repollo", 6.36, 735
"Limon", 300.73, 805
"Choclo", 63.87, 288
"Ciruela", 970.29, 729
"Alcachofa", 138.33, 342
"Zanahoria", 39.30, 636
"Pepino", 29.75, 455
"Rabanito", 223.88, 333
"Uva", 705.33, 321
"Durazno", 160.36, 696
"Choclo", 48.64, 291
"Batata", 18.24, 1000
"Repollo", 5.36, 665
"Naranja", 8.98, 810
"Calabaza", 22.68, 864
"Lima", 1050.35, 182
"Sandía", 60.57, 783
"Acelga", 29.38, 909
"Frambuesa", 2042.00, 111
"Durazno", 184.64, 768
"Alcachofa", 153.13, 252
"Berenjena", 55.38, 642
"Tomate", 757.56, 900
"Rabanito", 212.43, 357
"Alcachofa", 132.80, 261
"Pomelo", 47.94, 720
"Ciruela", 987.09, 981
"Uva", 706.42, 288
"Ajo", 951.30, 111
"Zuccini", 87.65, 582
"Frambuesa", 2017.73, 90
"Choclo", 56.81, 273
"Rabanito", 217.14, 249
"Choclo", 62.81, 309
"Berenjena", 44.20, 594
"Durazno", 157.58, 824
"Lima", 1033.79, 164
"TomCherry", 578.03, 172
"Palta", 1191.86, 344
"Mandarina", 28.98, 920
"Berenjena", 59.11, 552
"Choclo", 71.62, 309
"Lima", 1073.95, 184
"Brócoli", 366.27, 396
"Lima", 1012.60, 220
"Zanahoria", 31.94, 552
"Champignon", 3572.98, 104
"Durazno", 159.88, 768
"Cereza", 1051.32, 232
"Naranja", 12.51, 1000
"Repollo", 5.08, 742
"Durazno", 119.61, 840
"Cereza", 1039.34, 240
"Rabanito", 220.71, 270
"Cebolla", 67.64, 664
"Repollo", 6.59, 560
"Morrón", 2929.72, 660
"Lima", 1202.77, 204
"Naranja", 16.62, 1010
"Batata", 25.59, 1130
"Uva", 696.90, 282
"Frutilla", 255.83, 288
"TomCherry", 527.78, 190
"Batata", 23.08, 1090
"Kiwi", 444.85, 408
"Tomate", 816.17, 972
"Durazno", 150.36, 880
"Mandarina", 23.24, 1000
"Coliflor", 35.48, 455
"Sandía", 58.95, 855
"Mandarina", 16.25, 1030
"Kiwi", 441.16, 372
"Batata", 17.01, 1070
"Lima", 1391.64, 218
"Durazno", 155.71, 760
"Banana", 61.79, 800
"Durazno", 154.61, 896
"Caqui", 907.04, 87
"Naranja", 17.50, 820
"Calabaza", 23.21, 912
"Kinoto", 43.28, 192
"Ciruela", 981.13, 936
"Champignon", 3626.44, 120
"Lima", 1026.88, 188
"Cebolla", 65.82, 824
"Caqui", 852.70, 87
"Lima", 1360.34, 218
"Acelga", 17.22, 1008
"Palta", 481.57, 490
"Palta", 1122.08, 448
"Mandarina", 11.88, 800
"Brócoli", 365.98, 380
"Higo", 2586.80, 86
"Banana", 65.75, 1150
"Cereza", 1020.94, 216
"Sandía", 60.47, 918
"Apio", 68.50, 294
"Ajo", 873.56, 100
"Manzana", 147.29, 920
"Mandarina", 9.68, 1120
"Naranja", 13.87, 1100
"TomCherry", 538.19, 178
"Zuccini", 85.85, 624
"Naranja", 11.32, 1000
"Banana", 60.62, 1160
"Mandarina", 23.24, 1090
"Berenjena", 54.22, 480
"Pera", 153.61, 1150
"Tomate", 766.63, 738
"Tomate", 756.87, 1008
"Pera", 154.56, 1010
"Kinoto", 21.80, 184
"Palta", 1166.61, 328
"Zanahoria", 41.38, 486
"Caqui", 781.16, 119
"Naranja", 5.57, 950
"Frutilla", 299.94, 309
"Melón", 104.05, 452
"Ajo", 925.58, 91
"Pera", 143.71, 930
"Calabaza", 20.92, 880
"Frambuesa", 2088.38, 120
"Papa", 17.33, 920
"Palta", 1143.01, 420
"Pera", 149.42, 880
"Espárrago", 590.10, 224
"Higo", 2545.45, 116
"Caqui", 865.31, 120
"Zuccini", 87.39, 618
"Pepino", 29.60, 550
"Kiwi", 482.61, 408
"Durazno", 138.70, 744
"Frutilla", 294.69, 354
"Pera", 150.44, 1180
"Kiwi", 417.05, 380
"Papa", 19.16, 1180
"Frutilla", 310.52, 279
"Cebolla", 62.69, 888
"Morrón", 3004.77, 570
"Repollo", 3.97, 693
"Uva", 731.89, 276
"Kiwi", 424.70, 424
"Palta", 497.09, 455
"Caqui", 821.58, 99
"Caqui", 785.46, 82
"Naranja", 19.88, 1200
"Banana", 75.14, 1000
"Lima", 1394.55, 222
"Rabanito", 237.10, 243
"Durazno", 153.58, 680
"Kinoto", 49.67, 186
"Espárrago", 634.36, 198
"Coliflor", 28.01, 545
"Calabaza", 27.01, 776
"Durazno", 185.40, 800
"Melón", 113.77, 432
"Acelga", 39.40, 729
"Higo", 2499.58, 111
"Palta", 1162.44, 416
"Papa", 13.82, 1110
"Coliflor", 27.69, 485
"Caqui", 818.93, 110
"Berenjena", 56.26, 522
"Acelga", 20.76, 945
"Frambuesa", 2114.14, 87
"Palta", 497.22, 600
"Lima", 1272.20, 204
"Pera", 165.96, 1060
"Papa", 14.24, 1050
"Ajo", 911.02, 98
"Acelga", 17.83, 828
"Champignon", 3672.51, 83
"Berenjena", 37.75, 528
"Melón", 102.22, 356
"Pera", 148.40, 1120
"Pera", 149.46, 820
"Frutilla", 289.82, 345
"Apio", 46.91, 309
"Coliflor", 34.69, 550
"Cereza", 1070.87, 206
"Repollo", 1.84, 693
"Lima", 1378.65, 190
"Durazno", 264.91, 920
"Batata", 23.91, 800
"Uva", 704.99, 294
"Durazno", 162.96, 720
"Acelga", 27.98, 963
"Frutilla", 291.92, 282
"Espárrago", 629.50, 238
"Apio", 44.90, 273
"Coliflor", 26.80, 445
"Naranja", 19.69, 900
"Repollo", 4.32, 665
"Acelga", 19.91, 1044
"Papa", 18.06, 930
"Palta", 1059.57, 360
"Frambuesa", 2073.33, 92
"Lima", 1262.59, 184
"Brócoli", 331.11, 436
"Cereza", 1016.43, 188
"Lima", 1359.78, 160
"Melón", 109.10, 324
"Banana", 56.05, 1160
"Frutilla", 317.96, 360
"Acelga", 16.24, 1062
"Pera", 140.41, 960
"Palta", 1127.70, 476
"Apio", 54.24, 276
"Repollo", 5.02, 833
"Morrón", 2927.99, 588
"Coliflor", 25.69, 455
"Banana", 61.20, 1070
"Acelga", 21.58, 765
"Pera", 133.18, 1140
"Uva", 653.38, 342
"Kiwi", 406.10, 380
"Choclo", 66.26, 330
"Durazno", 136.24, 872
"Kinoto", 33.10, 168
"Kinoto", 35.51, 172
"Brócoli", 328.58, 340
"Higo", 2533.90, 88
"TomCherry", 550.98, 172
"Mandarina", 19.00, 1100
"Cebolla", 68.56, 768
"Mandarina", 19.96, 870
"Alcachofa", 141.34, 354
"Limon", 313.50, 588
"Durazno", 270.94, 656
"Champignon", 3675.46, 111
"Batata", 15.59, 1120
"Caqui", 828.89, 89
"Berenjena", 59.14, 582
"Caqui", 812.35, 103
"Mandarina", 11.77, 1140
"Lima", 1034.40, 194
"Limon", 341.92, 819
"Brócoli", 354.15, 456
"Champignon", 3662.30, 84
"Palta", 1112.55, 320
"Banana", 77.45, 1040
"Champignon", 3590.43, 95
"Lima", 1038.88, 216
"Espárrago", 623.54, 186
"Durazno", 285.92, 752
"Mandarina", 18.12, 850
"Calabaza", 15.03, 840
"Mandarina", 18.16, 870
"Kiwi", 447.94, 412
"Espárrago", 664.46, 228
"Zanahoria", 36.88, 492
"Coliflor", 27.53, 495
"Cereza", 1063.81, 170
"Higo", 2516.18, 95
"Melón", 107.40, 388
"Apio", 59.78, 318
"Naranja", 26.94, 1010
"Limon", 335.42, 707
"Zuccini", 74.31, 534
"Champignon", 3714.88, 114
"Palta", 1173.56, 368
"Uva", 697.59, 246
"Palta", 505.93, 550
"Repollo", 6.49, 693
"Acelga", 20.69, 801
"Choclo", 57.23, 282
"Lechuga", 41.28, 1035
"Alcachofa", 121.48, 333
"Morrón", 2915.82, 504
"Pomelo", 46.02, 783
"Lechuga", 34.65, 981
"Palta", 492.95, 580
"Lechuga", 37.57, 1008
"Rabanito", 225.68, 360
"Kiwi", 440.68, 328
"Limon", 346.23, 658
"Frambuesa", 1986.92, 99
"Palta", 1175.50, 324
"Alcachofa", 136.58, 267
"Mandarina", 12.03, 1080
"Naranja", 15.55, 980
"Apio", 60.96, 258
"Morrón", 2923.12, 564
"Cereza", 1008.52, 168
"Frambuesa", 2118.13, 87
"Acelga", 18.70, 873
"Frambuesa", 2064.87, 101
"Lechuga", 38.70, 918
"Brócoli", 353.66, 408
"Sandía", 56.94, 945
"Berenjena", 48.19, 642
"Palta", 494.52, 490
"TomCherry", 549.28, 208
"Mandarina", 27.08, 1160
"Uva", 703.21, 273
"Naranja", 8.31, 1120
"Lima", 1223.16, 224
"Uva", 717.12, 240
"Uva", 717.41, 360
"Melón", 102.26, 368
"Limon", 336.86, 826
"Pomelo", 24.30, 945
"Calabaza", 17.31, 752
"Pepino", 37.45, 495
"Melón", 90.68, 420
"Uva", 722.87, 318
"Palta", 1109.94, 404
"Zanahoria", 39.24, 654
"Lima", 1286.94, 204
"Pomelo", 49.24, 873
"Cebolla", 62.61, 696
"Frutilla", 292.22, 327
"Rabanito", 231.88, 276
"Sandía", 55.66, 990
"Mandarina", 16.19, 1080
"Rabanito", 207.49, 276
"Rabanito", 249.52, 330
"Tomate", 755.85, 765
"Champignon", 3620.28, 118
"Morrón", 2903.06, 600
"Champignon", 3615.66, 80
"Lima", 1039.55, 172
"Pomelo", 48.56, 972
"Champignon", 3620.61, 112
"Durazno", 185.68, 768
"Palta", 505.24, 410
"Melón", 113.93, 480
"Espárrago", 615.22, 208
"Apio", 47.66, 324
"Coliflor", 33.05, 500
"Morrón", 2884.44, 690
"Morrón", 2968.75, 660
"Melón", 111.95, 400
"Higo", 2634.23, 110
"Lechuga", 43.99, 1071
"Berenjena", 49.35, 630
"Manzana", 120.92, 920
"Kiwi", 437.38, 444
"Batata", 18.69, 1170
"Uva", 718.65, 354
"Manzana", 151.52, 970
"Melón", 94.78, 356
"Lima", 985.19, 194
"Papa", 13.04, 1150
"Champignon", 3579.91, 86
"Kinoto", 30.85, 170
"Higo", 2562.46, 106
"Higo", 2441.11, 112
"Uva", 657.23, 279
"Apio", 66.82, 243
"Palta", 502.24, 540
"Acelga", 24.69, 729
"Mandarina", 19.21, 1140
"Palta", 1131.02, 448
"Zanahoria", 25.74, 504
"Limon", 333.69, 693
"Banana", 52.50, 1140
"Kinoto", 36.67, 204
"Kiwi", 426.45, 480
"Kiwi", 396.02, 332
"Lima", 1246.56, 232
"Choclo", 53.72, 357
"Morrón", 2857.82, 690
"Ajo", 892.51, 117
"Lima", 1183.22, 176
"Champignon", 3692.32, 118
"TomCherry", 547.02, 186
"Frambuesa", 2020.49, 103
"Durazno", 132.41, 928
"Repollo", 7.60, 784
"Frutilla", 296.29, 246
"Durazno", 136.92, 848
"Frambuesa", 2076.03, 106
"Champignon", 3565.40, 86
"Frutilla", 305.77, 243
"Melón", 108.03, 480
"Choclo", 63.81, 354
"Pera", 177.14, 1010
"Manzana", 137.58, 1080
"Ciruela", 970.10, 927
"Acelga", 19.63, 792
"Ajo", 906.01, 80
"Lima", 1399.63, 230
"Zanahoria", 28.11, 672
"Tomate", 720.26, 945
"Ajo", 950.48, 103
"Brócoli", 352.89, 384
"Calabaza", 10.07, 648
"Coliflor", 26.95, 490
"Uva", 744.37, 276
"Cebolla", 61.95, 944
"Lima", 1326.48, 226
"Rabanito", 226.23, 333
"Kiwi", 430.45, 408
"Morrón", 2955.90, 558
"Higo", 2528.69, 98
"Kiwi", 447.43, 360
"Mandarina", 33.46, 1040
"Pera", 150.88, 960
"Naranja", 14.38, 970
"Melón", 124.25, 368
"Tomate", 763.85, 1062
"Naranja", 7.65, 940
"Lima", 1387.55, 216
"Durazno", 179.51, 768
"Ciruela", 934.27, 1026
"Cereza", 989.62, 180
"Palta", 1100.49, 444
"Cereza", 1072.20, 166
"Frambuesa", 1995.26, 110
"Banana", 47.31, 1040
"Naranja", 15.54, 970
"Batata", 23.31, 1190
"Sandía", 62.23, 738
"Mandarina", 13.85, 980
"Calabaza", 20.45, 752
"Coliflor", 24.96, 420
"Zuccini", 87.81, 504
"Banana", 45.99, 1170
"Sandía", 68.56, 720
"Cereza", 1026.94, 176
"Palta", 1165.13, 408
"Naranja", 7.76, 960
"Brócoli", 337.78, 428
"Melón", 92.41, 344
"TomCherry", 528.17, 222
"Champignon", 3626.58, 85
"TomCherry", 519.57, 198
"Durazno", 282.36, 664
"Zanahoria", 25.03, 606
"Calabaza", 21.85, 704
"Manzana", 146.47, 810
"Morrón", 2953.55, 690
"Limon", 319.77, 637
"Durazno", 261.97, 872
"Uva", 752.94, 282
"Morrón", 3031.65, 534
"Zanahoria", 38.85, 702
"Naranja", 12.78, 800
"Frutilla", 290.04, 321
"Zanahoria", 27.57, 720
"Lima", 1270.07, 206
"Lima", 1037.39, 166
"Ciruela", 901.88, 810
"Manzana", 155.60, 910
"Pepino", 37.01, 505
"Palta", 507.98, 565
"Choclo", 56.39, 264
"Durazno", 277.80, 832
"Pepino", 26.48, 490
"Limon", 350.60, 840
"Uva", 678.29, 270
"Morrón", 2899.30, 522
"Repollo", 0.69, 798
"Lima", 984.60, 170
"Espárrago", 568.58, 186
"Durazno", 142.22, 792
"Champignon", 3639.70, 94
"Ajo", 912.46, 110
"Tomate", 789.10, 999
"Pepino", 44.03, 470
"Cebolla", 65.19, 816
"Melón", 101.35, 416
"TomCherry", 515.95, 206
"Higo", 2524.25, 90
"Lima", 1248.81, 164
"Lima", 1060.01, 228
"Lechuga", 32.53, 999
"Frutilla", 279.60, 273
"Durazno", 130.09, 784
"TomCherry", 547.58, 218
"Morrón", 2950.85, 480
"Repollo", 3.83, 651
"Mandarina", 20.40, 1080
"Rabanito", 217.40, 282
"Durazno", 286.59, 832
"Apio", 55.56, 312
"Acelga", 23.07, 720
"Durazno", 143.58, 808
"Champignon", 3716.92, 86
"Frambuesa", 2052.05, 91
"Pera", 141.43, 1110
"Banana", 66.63, 1180
"Ajo", 910.71, 111
"Naranja", 12.05, 1150
"Limon", 305.32, 630
"Brócoli", 361.40, 344
"Banana", 55.43, 950
"Palta", 507.06, 515
"Melón", 91.98, 328
"Banana", 73.75, 860
"Frambuesa", 2065.04, 85
"Cereza", 1060.55, 212
"Caqui", 873.13, 82
"Mandarina", 17.82, 910
"Coliflor", 29.51, 560
"Pera", 152.99, 980
"Alcachofa", 135.02, 312
"Apio", 58.07, 273
"Coliflor", 30.39, 495
"Limon", 294.04, 651
"Palta", 1161.77, 404
"Batata", 12.28, 1050
"Limon", 348.29, 812
"Coliflor", 22.08, 435
"Naranja", 16.89, 1020
"Apio", 49.34, 357
"Manzana", 124.31, 860
"Banana", 60.37, 810
"Sandía", 66.88, 828
"Acelga", 24.21, 819
"Durazno", 177.38, 728
"Caqui", 770.42, 118
"Choclo", 43.83, 246
"Cereza", 1044.60, 182
"Frutilla", 278.56, 276
"Pepino", 30.21, 405
"Champignon", 3618.96, 90
"Limon", 319.41, 833
"Zuccini", 80.20, 702
"Limon", 331.95, 609
"Higo", 2447.65, 88
"Banana", 49.07, 870
"Repollo", 10.97, 763
"Alcachofa", 167.46, 345
"Kinoto", 33.84, 168
"Palta", 483.59, 450
"Berenjena", 58.13, 708
"Zanahoria", 38.96, 528
"Lima", 1382.62, 240
"Sandía", 65.81, 774
"Durazno", 174.25, 808
"Brócoli", 364.24, 416
"Lima", 1411.21, 212
"Zanahoria", 34.14, 480
"Durazno", 254.36, 888
"Kiwi", 435.27, 348
"Caqui", 822.83, 91
"Apio", 53.21, 300
"TomCherry", 548.72, 190
"Espárrago", 626.90, 198
"Lima", 1003.76, 170
"Pomelo", 56.32, 810
"Uva", 711.34, 267
"Mandarina", 19.22, 1040
"Pepino", 28.34, 525
"Frambuesa", 2083.41, 107
"Durazno", 150.21, 816
"Naranja", 17.93, 1110
"Zuccini", 78.19, 696
"Pera", 138.65, 910
"Rabanito", 246.54, 267
"Repollo", 6.41, 693
"Palta", 1125.86, 320
"Ciruela", 971.14, 747
"Papa", 12.60, 820
"Alcachofa", 157.36, 342
"Espárrago", 633.42, 230
"Acelga", 23.51, 1053
"Brócoli", 390.37, 368
"Sandía", 44.37, 855
"Naranja", 11.55, 960
"Naranja", 2.88, 960
"Mandarina", 19.32, 1120
"TomCherry", 559.33, 162
"Rabanito", 235.32, 243
"Acelga", 19.08, 720
"Higo", 2443.46, 115
"Berenjena", 65.16, 678
"Zuccini", 98.68, 612
"Ciruela", 956.52, 882
"TomCherry", 579.08, 166
"Melón", 112.65, 476
"Kinoto", 25.10, 160
"Lima", 1021.78, 162
"Banana", 77.03, 1140
"Ajo", 885.45, 81
"Durazno", 153.11, 648
"Zanahoria", 31.68, 594
"Cereza", 1035.65, 232
"Lima", 1285.03, 240
"Pepino", 30.44, 440
"Cebolla", 56.81, 704
"Lima", 1375.91, 240
"Berenjena", 48.35, 612
"Mandarina", 16.61, 1130
"Durazno", 298.30, 856
"Higo", 2459.89, 96
"Durazno", 260.43, 904
"Naranja", 17.19, 900
"Apio", 69.74, 267
"Mandarina", 13.47, 870
"Caqui", 800.71, 102
"Choclo", 60.50, 243
"Limon", 286.68, 756
"Cereza", 987.08, 236
"Batata", 22.12, 1110
"Naranja", 11.47, 1060
"Naranja", 16.44, 1170
"Caqui", 783.40, 84
"TomCherry", 529.15, 160
"Palta", 1083.09, 440
"Higo", 2507.87, 113
"Berenjena", 39.77, 576
"Naranja", 18.33, 1060
"Frambuesa", 1972.06, 114
"Calabaza", 19.26, 760
"Lima", 1036.24, 206
"Durazno", 269.14, 664
"Batata", 19.72, 1190
"Cereza", 1049.96, 174
"Durazno", 180.60, 792
"Banana", 50.66, 830
"Lechuga", 27.12, 792
"Lechuga", 44.77, 990
"Lechuga", 43.19, 882
"Kiwi", 414.35, 392
"Champignon", 3643.52, 109
"Berenjena", 53.27, 510
"Choclo", 48.30, 354
"Brócoli", 375.72, 380
"Coliflor", 29.38, 535
"Coliflor", 25.99, 470
"Lima", 1210.10, 232
"Frutilla", 301.35, 276
"Cereza", 1058.39, 210
"Higo", 2528.84, 117
"Pepino", 39.56, 480
"Manzana", 148.68, 1040
"Choclo", 49.46, 240
"Uva", 713.88, 330
"Caqui", 818.24, 115
"Higo", 2598.32, 114
"Sandía", 56.77, 1044
"Sandía", 48.52, 1071
"Ciruela", 924.54, 729
"Sandía", 69.20, 729
"Durazno", 152.77, 952
"Higo", 2572.93, 93
"Ciruela", 969.79, 756
"Naranja", 15.53, 1010
"Caqui", 830.21, 97
"Naranja", 15.62, 850
"Mandarina", 16.12, 940
"Ciruela", 968.83, 1062
"Sandía", 52.99, 819
"Brócoli", 342.53, 420
"Melón", 106.81, 412
"Morrón", 3044.91, 672
"Apio", 58.63, 306
"Palta", 1116.17, 472
"Cereza", 1000.53, 178
"Mandarina", 18.67, 1090
"Tomate", 769.58, 1053
"Lechuga", 37.13, 783
"Coliflor", 24.76, 585
"Limon", 347.96, 686
"Durazno", 171.67, 680
"Cebolla", 66.32, 712
"Pera", 139.18, 940
"Mandarina", 23.77, 820
"Durazno", 163.61, 768
"Pomelo", 53.84, 864
"Ciruela", 983.50, 990
"Lima", 1328.70, 238
"Palta", 488.07, 445
"Lima", 1217.65, 186
"Durazno", 170.02, 688
"Champignon", 3670.21, 81
"Champignon", 3635.22, 117
